watch_id,user_id,content_id,watch_date,session_duration,completion_rate
69785,17263,C0076,2026-04-15,33.7,28.12
69786,17264,C0229,2025-02-28,34.1,35.89
69787,17264,C0339,2025-05-07,24.7,24.01
69788,17264,C0213,2025-09-08,63.9,51.97
69789,17264,C0336,2026-02-03,62.2,37.27
69790,17264,C0102,2026-05-18,18.4,40.05
69791,17265,C0450,2025-06-07,40.5,33.5
69792,17265,C0434,2025-06-26,75.8,66.45
69793,17265,C0470,2025-11-24,32.7,38.52
69794,17265,C0119,2026-06-06,50.9,43.85
69795,17267,C0025,2024-03-21,101.0,72.65
69796,17267,C0378,2024-03-25,43.0,56.64
69797,17267,C0487,2024-06-24,37.5,51.3
69798,17267,C0092,2025-01-03,66.7,62.88
69799,17267,C0114,2025-01-08,47.7,45.39
69800,17267,C0030,2025-11-24,49.1,53.39
69801,17268,C0075,2024-05-06,32.0,21.93
69802,17268,C0143,2026-01-04,69.9,56.34
69803,17268,C0186,2026-01-28,19.0,17.31
69804,17268,C0474,2026-03-31,4.8,5.59
69805,17268,C0360,2026-04-29,20.3,20.35
69806,17268,C0085,2026-06-14,60.7,47.46
69807,17268,C0360,2026-06-20,42.9,42.91
69808,17270,C0197,2024-09-04,43.7,29.93
69809,17270,C0252,2025-10-06,32.5,29.84
69810,17270,C0088,2026-04-06,57.4,49.45
69811,17270,C0135,2026-04-24,28.9,33.18
69812,17270,C0487,2026-05-10,26.5,36.25
69813,17272,C0110,2026-04-08,41.8,51.59
69814,17273,C0382,2024-04-10,30.8,45.22
69815,17273,C0309,2024-08-08,72.3,75.34
69816,17273,C0257,2024-08-14,27.8,40.88
69817,17273,C0279,2024-12-20,14.0,14.11
69818,17273,C0307,2025-01-06,71.1,51.12
69819,17273,C0380,2025-05-30,98.0,75.38
69820,17273,C0037,2026-05-26,73.0,60.36
69821,17274,C0372,2025-07-08,46.7,45.34
69822,17274,C0203,2025-09-24,91.4,65.76
69823,17274,C0225,2026-01-30,50.1,32.54
69824,17274,C0170,2026-05-21,48.0,52.18
69825,17275,C0108,2024-11-14,37.8,29.1
69826,17275,C0228,2025-06-18,31.1,21.47
69827,17276,C0349,2023-10-28,37.1,40.73
69828,17276,C0471,2024-09-15,44.2,38.46
69829,17276,C0333,2024-12-01,26.8,33.92
69830,17276,C0444,2025-10-13,49.9,62.42
69831,17276,C0318,2026-05-07,50.7,56.94
69832,17277,C0357,2025-08-24,112.9,86.87
69833,17278,C0285,2024-11-30,41.8,40.63
69834,17278,C0117,2025-01-27,45.2,42.25
69835,17278,C0133,2025-02-02,69.4,48.18
69836,17278,C0406,2025-03-18,40.4,41.64
69837,17278,C0139,2025-04-13,69.2,65.87
69838,17278,C0360,2025-10-18,41.7,41.68
69839,17278,C0025,2025-12-26,112.2,80.72
69840,17278,C0439,2026-04-17,112.0,75.14
69841,17279,C0096,2026-05-14,56.9,43.8
69842,17280,C0113,2025-02-10,61.4,50.35
69843,17280,C0392,2025-05-20,69.3,54.97
69844,17280,C0392,2025-07-09,79.0,62.71
69845,17280,C0065,2025-11-11,92.8,66.77
69846,17280,C0463,2025-12-18,10.6,18.3
69847,17280,C0425,2026-01-03,29.8,35.06
69848,17280,C0274,2026-02-10,45.5,55.51
69849,17282,C0302,2025-10-07,69.0,52.24
69850,17282,C0316,2026-04-25,52.7,32.31
69851,17283,C0113,2024-06-27,80.3,65.84
69852,17283,C0252,2024-08-07,38.1,34.93
69853,17283,C0359,2025-01-21,12.3,20.54
69854,17283,C0033,2025-04-09,46.1,48.48
69855,17283,C0199,2025-10-28,67.1,54.96
69856,17283,C0012,2025-11-16,80.8,59.82
69857,17283,C0270,2026-01-01,114.4,78.88
69858,17283,C0043,2026-03-24,65.3,74.21
69859,17284,C0334,2023-12-20,13.2,14.01
69860,17284,C0228,2024-10-19,34.8,23.97
69861,17284,C0234,2025-06-06,47.6,34.26
69862,17285,C0301,2024-11-22,30.6,35.17
69863,17285,C0008,2025-02-28,81.2,59.3
69864,17285,C0243,2025-08-10,67.7,57.4
69865,17285,C0158,2026-06-05,15.6,11.13
69866,17286,C0115,2024-02-25,29.1,20.34
69867,17286,C0323,2024-09-09,68.5,76.14
69868,17286,C0337,2026-03-12,2.4,3.0
69869,17286,C0476,2026-03-28,61.1,57.13
69870,17286,C0479,2026-05-05,61.6,54.48
69871,17287,C0114,2024-11-11,68.6,65.31
69872,17287,C0304,2025-01-04,45.9,37.95
69873,17287,C0091,2025-02-10,92.6,60.13
69874,17287,C0280,2025-08-03,65.8,74.8
69875,17287,C0007,2025-10-24,34.4,43.58
69876,17287,C0222,2025-12-31,60.3,60.31
69877,17287,C0254,2026-02-26,58.6,59.76
69878,17287,C0126,2026-05-14,34.3,32.04
69879,17288,C0112,2025-08-09,29.6,43.54
69880,17288,C0134,2025-12-12,57.4,71.81
69881,17288,C0330,2026-02-04,55.1,33.01
69882,17288,C0427,2026-02-21,77.4,69.14
69883,17288,C0233,2026-05-04,66.9,79.6
69884,17290,C0394,2026-01-23,12.4,13.48
69885,17290,C0414,2026-02-16,13.2,16.77
69886,17291,C0079,2024-02-12,64.5,42.73
69887,17291,C0238,2024-02-25,49.1,48.57
69888,17291,C0156,2024-03-03,23.6,34.63
69889,17291,C0237,2024-09-28,79.0,57.63
69890,17291,C0394,2024-10-11,31.4,34.11
69891,17291,C0127,2024-10-16,68.0,48.92
69892,17291,C0361,2024-11-21,55.7,55.74
69893,17291,C0397,2025-02-11,77.6,60.6
69894,17291,C0095,2026-01-10,100.4,77.83
69895,17291,C0369,2026-01-20,21.7,47.24
69896,17291,C0164,2026-01-27,103.1,87.41
69897,17292,C0037,2023-10-06,64.4,53.2
69898,17292,C0063,2024-01-04,31.4,28.0
69899,17292,C0252,2025-09-06,5.1,4.7
69900,17292,C0336,2025-11-12,48.3,28.92
69901,17292,C0471,2025-12-01,43.0,37.39
69902,17294,C0162,2026-04-16,26.0,24.57
69903,17294,C0243,2026-06-28,92.9,78.69
69904,17296,C0349,2023-10-17,42.8,46.99
69905,17296,C0029,2023-11-08,34.6,34.57
69906,17296,C0118,2023-12-10,5.6,5.39
69907,17296,C0161,2024-01-24,22.5,32.09
69908,17296,C0124,2024-02-11,33.3,36.16
69909,17296,C0347,2024-09-06,103.3,64.13
69910,17296,C0422,2025-01-13,75.2,60.61
69911,17296,C0038,2025-04-08,12.4,12.6
69912,17296,C0484,2025-12-31,52.0,40.64
69913,17296,C0463,2026-06-03,3.9,6.64
69914,17298,C0117,2024-11-27,61.4,57.42
69915,17298,C0111,2024-12-16,66.6,64.67
69916,17299,C0015,2026-02-07,49.0,43.71
69917,17300,C0288,2025-03-28,104.9,72.36
69918,17301,C0409,2024-07-28,22.0,31.02
69919,17301,C0472,2025-01-23,82.4,67.53
69920,17301,C0041,2025-04-25,91.7,56.58
69921,17301,C0447,2026-03-28,60.2,50.17
69922,17301,C0277,2026-04-24,20.6,24.24
69923,17302,C0184,2025-11-11,57.6,45.32
69924,17302,C0037,2026-05-06,45.6,37.65
69925,17303,C0121,2025-07-06,19.0,18.09
69926,17304,C0334,2025-09-18,38.4,40.83
69927,17305,C0129,2025-04-19,53.2,69.06
69928,17305,C0488,2025-05-27,76.1,61.39
69929,17305,C0149,2025-09-27,49.3,61.56
69930,17305,C0020,2026-02-24,68.2,63.7
69931,17306,C0267,2024-09-06,55.8,37.47
69932,17306,C0259,2024-12-09,25.5,33.07
69933,17306,C0060,2024-12-21,36.6,58.16
69934,17306,C0173,2025-01-22,56.7,51.55
69935,17306,C0190,2026-01-02,62.8,57.65
69936,17307,C0357,2024-04-01,72.0,55.36
69937,17307,C0111,2024-08-06,72.8,70.65
69938,17307,C0474,2025-03-23,30.7,35.65
69939,17307,C0257,2025-07-20,46.6,68.48
69940,17307,C0414,2026-03-03,28.5,36.08
69941,17308,C0066,2023-12-10,71.3,88.02
69942,17308,C0042,2024-11-16,82.3,68.57
69943,17308,C0042,2026-03-27,76.4,63.69
69944,17308,C0306,2026-05-31,93.5,79.25
69945,17309,C0425,2025-06-14,10.5,12.3
69946,17309,C0296,2026-01-13,62.6,62.62
69947,17311,C0454,2024-01-28,28.5,30.92
69948,17311,C0139,2024-04-28,44.2,42.09
69949,17311,C0207,2024-05-27,94.2,73.02
69950,17311,C0351,2024-06-11,57.5,70.13
69951,17311,C0244,2024-12-08,60.6,60.61
69952,17311,C0460,2025-01-04,48.0,42.52
69953,17311,C0155,2025-04-06,56.9,66.93
69954,17311,C0418,2025-04-30,16.0,14.99
69955,17311,C0390,2025-08-17,35.1,31.06
69956,17311,C0120,2025-12-21,60.5,65.73
69957,17311,C0474,2026-05-07,21.4,24.84
69958,17311,C0189,2026-05-12,77.9,70.15
69959,17314,C0140,2026-01-25,48.3,43.55
69960,17314,C0252,2026-04-03,56.4,51.75
69961,17315,C0318,2025-04-09,30.7,34.46
69962,17315,C0235,2025-09-09,65.8,63.86
69963,17316,C0231,2025-10-18,50.2,40.14
69964,17316,C0379,2026-02-08,37.1,41.26
69965,17317,C0366,2026-06-26,27.7,55.35
69966,17319,C0389,2025-08-06,94.3,72.01
69967,17319,C0212,2025-11-02,40.2,56.61
69968,17320,C0298,2025-01-28,18.7,15.89
69969,17320,C0154,2025-08-24,39.0,31.94
69970,17320,C0441,2025-12-15,63.1,65.75
69971,17320,C0201,2026-06-20,55.7,38.4
69972,17323,C0374,2024-02-11,60.5,53.99
69973,17323,C0222,2024-10-13,17.9,17.94
69974,17323,C0383,2024-10-25,96.1,63.23
69975,17323,C0091,2025-06-09,126.6,82.23
69976,17323,C0259,2025-12-04,38.9,50.54
69977,17323,C0464,2025-12-15,46.6,46.15
69978,17323,C0245,2026-03-03,73.0,58.37
69979,17323,C0426,2026-03-29,56.5,44.87
69980,17324,C0310,2026-01-07,6.5,5.9
69981,17324,C0414,2026-03-25,45.5,57.57
69982,17324,C0311,2026-04-27,19.2,18.42
69983,17325,C0137,2025-01-23,23.4,22.92
69984,17325,C0396,2025-02-06,55.9,39.34
69985,17325,C0384,2025-03-24,60.4,52.96
69986,17325,C0219,2025-10-25,21.2,34.68
69987,17325,C0125,2026-01-03,37.8,32.89
69988,17325,C0335,2026-01-11,22.3,15.82
69989,17325,C0452,2026-01-17,44.8,43.11
69990,17326,C0083,2023-12-30,32.2,37.01
69991,17326,C0099,2024-05-08,42.9,54.34
69992,17326,C0167,2025-05-13,65.4,88.38
69993,17326,C0112,2026-02-09,12.1,17.79
69994,17326,C0275,2026-02-15,129.7,96.05
69995,17327,C0077,2024-04-25,3.8,8.44
69996,17327,C0422,2024-06-01,68.3,55.06
69997,17327,C0032,2024-08-04,70.2,60.03
69998,17327,C0045,2024-09-15,55.5,47.06
69999,17327,C0228,2024-11-09,67.4,46.48
70000,17327,C0055,2025-04-23,35.7,46.33
70001,17327,C0135,2025-07-23,33.0,37.98
70002,17327,C0052,2026-03-06,27.8,54.48
70003,17327,C0154,2026-04-15,22.8,18.72
70004,17328,C0367,2025-07-14,51.2,44.54
70005,17328,C0231,2025-07-16,65.0,51.99
70006,17331,C0271,2024-04-04,66.2,51.75
70007,17331,C0262,2025-07-31,39.3,26.37
70008,17332,C0037,2025-09-06,47.7,39.43
70009,17332,C0062,2026-06-14,62.5,36.55
70010,17333,C0113,2025-02-05,50.5,41.39
70011,17333,C0216,2025-05-13,33.2,33.9
70012,17333,C0180,2025-06-15,75.9,70.24
70013,17333,C0052,2026-02-14,19.0,37.22
70014,17333,C0381,2026-05-02,53.8,51.75
70015,17335,C0152,2025-07-05,29.8,37.21
70016,17335,C0079,2025-09-21,92.3,61.11
70017,17335,C0113,2025-09-21,66.5,54.52
70018,17335,C0219,2025-10-18,44.8,73.49
70019,17336,C0200,2025-09-26,29.6,28.73
70020,17336,C0114,2025-11-30,38.4,36.6
70021,17336,C0152,2025-12-08,41.8,52.25
70022,17338,C0098,2025-05-21,36.2,38.54
70023,17338,C0309,2025-09-23,61.8,64.39
70024,17338,C0206,2025-12-24,86.1,70.56
70025,17338,C0088,2025-12-26,87.3,75.23
70026,17338,C0089,2026-01-15,68.1,53.23
70027,17338,C0382,2026-03-03,53.8,79.16
70028,17341,C0230,2025-08-02,21.4,18.29
70029,17342,C0010,2024-05-16,73.5,72.73
70030,17342,C0420,2024-06-04,80.2,50.13
70031,17342,C0288,2024-06-12,118.6,81.8
70032,17342,C0257,2024-08-27,60.0,88.29
70033,17342,C0273,2024-09-08,44.6,55.03
70034,17342,C0074,2024-10-12,92.2,79.45
70035,17342,C0069,2024-12-04,62.3,37.55
70036,17342,C0497,2025-02-23,84.5,65.99
70037,17342,C0103,2025-03-03,91.5,82.39
70038,17342,C0068,2025-04-02,52.9,46.85
70039,17342,C0082,2025-04-09,54.0,50.0
70040,17342,C0497,2025-09-05,113.6,88.74
70041,17342,C0248,2025-10-28,130.5,94.59
70042,17342,C0028,2026-01-14,76.3,53.74
70043,17342,C0316,2026-01-21,163.0,100.0
70044,17342,C0035,2026-03-30,37.7,69.85
70045,17342,C0067,2026-04-11,41.5,78.24
70046,17342,C0338,2026-05-14,89.7,80.82
70047,17342,C0436,2026-05-31,52.8,61.43
70048,17343,C0371,2023-09-06,70.4,52.15
70049,17343,C0334,2024-01-19,34.3,36.52
70050,17343,C0324,2024-01-28,16.9,14.4
70051,17343,C0297,2024-08-20,58.0,50.44
70052,17343,C0480,2024-09-25,14.6,17.36
70053,17343,C0245,2024-11-17,31.4,25.12
70054,17343,C0149,2025-05-09,35.6,44.55
70055,17343,C0317,2025-06-17,60.4,52.03
70056,17343,C0206,2025-06-22,102.5,83.99
70057,17344,C0207,2026-03-23,74.4,57.71
70058,17344,C0464,2026-04-05,8.2,8.13
70059,17345,C0155,2025-06-28,37.5,44.17
70060,17345,C0232,2025-08-08,38.6,62.31
70061,17345,C0287,2025-09-17,48.0,34.29
70062,17346,C0190,2026-03-20,82.9,76.07
70063,17346,C0161,2026-04-10,20.5,29.34
70064,17346,C0164,2026-05-06,83.2,70.48
70065,17346,C0024,2026-05-17,76.2,62.95
70066,17346,C0421,2026-05-25,28.0,52.86
70067,17347,C0027,2025-01-25,53.1,44.25
70068,17347,C0070,2025-07-25,26.9,26.16
70069,17347,C0439,2025-10-26,39.8,26.68
70070,17347,C0303,2025-12-29,14.6,10.18
70071,17347,C0124,2026-02-18,58.6,63.75
70072,17347,C0316,2026-06-08,120.6,73.99
70073,17348,C0460,2024-01-17,59.7,52.86
70074,17348,C0447,2024-01-23,76.6,63.82
70075,17348,C0190,2024-05-19,69.8,64.04
70076,17348,C0142,2024-07-12,46.6,50.14
70077,17348,C0294,2024-09-24,44.6,28.42
70078,17348,C0302,2025-02-12,38.8,29.41
70079,17348,C0144,2025-05-13,57.4,40.96
70080,17348,C0264,2025-05-21,91.7,54.24
70081,17348,C0294,2026-04-04,32.4,20.62
70082,17349,C0457,2025-06-24,68.2,59.82
70083,17349,C0185,2025-08-20,60.3,61.55
70084,17350,C0144,2024-11-04,54.7,39.09
70085,17350,C0110,2024-12-24,41.6,51.33
70086,17350,C0465,2025-01-14,10.6,13.55
70087,17350,C0410,2025-01-31,13.5,29.95
70088,17350,C0270,2026-04-22,76.5,52.75
70089,17351,C0323,2025-04-11,60.5,67.18
70090,17351,C0100,2025-07-12,62.0,62.58
70091,17351,C0444,2025-09-22,28.5,35.57
70092,17351,C0208,2025-11-08,53.4,62.08
70093,17351,C0449,2025-11-19,55.9,84.64
70094,17351,C0449,2026-02-18,47.2,71.48
70095,17351,C0013,2026-03-22,100.4,68.29
70096,17351,C0016,2026-04-24,146.3,91.42
70097,17351,C0408,2026-05-18,20.6,27.42
70098,17352,C0222,2025-09-21,48.5,48.55
70099,17354,C0319,2026-02-15,45.1,39.55
70100,17355,C0218,2024-04-21,27.0,42.14
70101,17355,C0132,2024-05-25,62.4,61.21
70102,17355,C0275,2024-06-03,60.4,44.76
70103,17355,C0185,2024-10-21,58.8,60.03
70104,17355,C0296,2024-12-04,66.2,66.15
70105,17355,C0024,2025-07-08,53.1,43.85
70106,17355,C0346,2025-08-27,25.3,27.16
70107,17355,C0006,2026-03-18,22.3,49.53
70108,17357,C0393,2025-12-01,24.3,32.42
70109,17357,C0489,2026-04-23,76.8,78.37
70110,17358,C0352,2025-07-14,30.5,30.47
70111,17358,C0037,2026-01-25,48.7,40.27
70112,17358,C0223,2026-04-26,103.5,92.42
70113,17360,C0210,2023-09-22,43.0,36.11
70114,17360,C0074,2024-08-15,38.5,33.2
70115,17360,C0067,2024-11-15,14.1,26.57
70116,17360,C0440,2025-02-03,62.4,63.68
70117,17360,C0453,2025-02-22,15.5,31.04
70118,17360,C0137,2026-02-24,17.6,17.24
70119,17361,C0074,2025-09-22,78.7,67.87
70120,17361,C0282,2025-11-19,26.0,30.54
70121,17361,C0093,2026-01-13,46.0,40.72
70122,17361,C0361,2026-04-30,45.6,45.62
70123,17361,C0218,2026-05-15,50.8,79.34
70124,17362,C0142,2025-11-02,16.6,17.87
70125,17362,C0143,2025-12-15,45.7,36.89
70126,17363,C0445,2024-04-07,47.6,42.1
70127,17363,C0310,2024-09-08,96.3,86.75
70128,17363,C0435,2024-12-01,62.0,48.85
70129,17363,C0466,2025-01-27,113.0,93.42
70130,17363,C0414,2025-04-16,66.9,84.62
70131,17363,C0343,2025-05-18,58.0,44.65
70132,17363,C0384,2025-05-25,38.1,33.43
70133,17363,C0327,2025-07-16,87.8,91.42
70134,17363,C0058,2025-09-03,79.3,71.43
70135,17363,C0423,2025-09-22,59.1,53.74
70136,17363,C0361,2026-03-30,95.4,95.39
70137,17364,C0450,2024-02-22,61.5,50.8
70138,17364,C0264,2024-05-12,30.8,18.23
70139,17364,C0403,2024-09-15,39.6,76.12
70140,17364,C0052,2025-04-02,31.0,60.7
70141,17364,C0173,2025-05-13,60.1,54.59
70142,17364,C0021,2025-05-24,76.8,69.8
70143,17364,C0302,2025-08-16,67.6,51.18
70144,17364,C0415,2026-01-22,41.4,40.99
70145,17364,C0487,2026-02-21,26.3,36.0
70146,17365,C0016,2024-02-22,46.3,28.93
70147,17365,C0190,2024-06-03,62.2,57.06
70148,17365,C0330,2024-11-30,87.8,52.57
70149,17365,C0095,2025-12-06,92.6,71.79
70150,17365,C0032,2026-01-28,65.0,55.57
70151,17365,C0061,2026-05-03,55.0,52.38
70152,17366,C0305,2026-01-26,29.5,34.76
70153,17366,C0043,2026-03-10,53.3,60.59
70154,17366,C0093,2026-04-24,83.6,74.02
70155,17366,C0175,2026-05-11,81.9,51.17
70156,17367,C0390,2025-01-25,45.3,40.08
70157,17367,C0382,2025-03-26,55.3,81.31
70158,17367,C0444,2025-04-08,66.8,83.47
70159,17367,C0042,2025-04-15,117.0,97.47
70160,17367,C0370,2025-04-24,68.3,52.97
70161,17367,C0121,2025-05-10,85.2,81.15
70162,17367,C0495,2025-05-14,71.9,65.4
70163,17367,C0276,2025-06-06,55.8,37.18
70164,17367,C0016,2025-06-14,160.0,100.0
70165,17367,C0129,2025-07-28,65.5,85.08
70166,17367,C0421,2026-03-09,39.9,75.35
70167,17367,C0499,2026-04-17,83.2,86.65
70168,17367,C0063,2026-05-21,70.2,62.66
70169,17367,C0009,2026-06-15,48.2,49.22
70170,17367,C0270,2026-06-18,99.1,68.35
70171,17368,C0019,2025-02-19,53.3,47.98
70172,17368,C0222,2025-09-21,46.0,46.0
70173,17368,C0438,2026-02-04,19.2,42.65
70174,17370,C0440,2024-11-11,73.9,75.44
70175,17370,C0116,2025-04-22,49.4,64.1
70176,17370,C0032,2025-07-23,46.3,39.59
70177,17370,C0023,2026-01-24,9.6,11.0
70178,17370,C0202,2026-05-18,27.1,24.82
70179,17371,C0058,2024-07-28,20.2,18.18
70180,17371,C0467,2024-11-15,25.7,22.37
70181,17371,C0338,2025-08-16,56.6,50.96
70182,17371,C0206,2025-11-02,110.4,90.47
70183,17371,C0483,2026-02-13,33.6,41.47
70184,17371,C0129,2026-04-18,46.4,60.22
70185,17373,C0360,2024-05-15,33.2,33.19
70186,17373,C0042,2024-05-24,72.2,60.17
70187,17373,C0400,2024-06-17,25.3,56.22
70188,17373,C0493,2024-09-06,33.1,40.41
70189,17373,C0447,2025-04-11,68.5,57.07
70190,17373,C0285,2025-07-01,68.2,66.24
70191,17373,C0451,2025-12-26,45.1,32.68
70192,17373,C0045,2026-03-08,56.2,47.61
70193,17373,C0307,2026-05-10,107.0,77.01
70194,17375,C0434,2025-03-22,11.4,10.02
70195,17375,C0344,2026-03-11,43.3,36.38
70196,17375,C0204,2026-04-04,57.5,54.23
70197,17376,C0398,2024-07-15,65.0,57.0
70198,17376,C0183,2025-01-13,69.3,82.48
70199,17376,C0357,2025-07-01,105.9,81.49
70200,17376,C0438,2025-08-06,41.3,91.71
70201,17376,C0011,2025-11-29,147.3,90.36
70202,17376,C0085,2026-03-02,105.9,82.76
70203,17376,C0187,2026-05-12,56.1,46.78
70204,17376,C0020,2026-05-14,73.1,68.36
70205,17379,C0226,2026-03-31,25.2,47.56
70206,17380,C0185,2025-09-10,17.3,17.62
70207,17381,C0254,2024-09-08,70.3,71.72
70208,17381,C0230,2024-11-22,104.2,89.07
70209,17381,C0241,2025-01-01,62.4,43.61
70210,17381,C0453,2025-01-05,24.7,49.42
70211,17381,C0430,2025-06-01,97.3,83.13
70212,17381,C0441,2025-06-09,88.9,92.63
70213,17381,C0295,2025-07-04,90.5,63.3
70214,17382,C0190,2026-04-10,35.2,32.29
70215,17383,C0414,2025-02-16,73.0,92.42
70216,17383,C0270,2025-07-13,72.6,50.06
70217,17383,C0415,2025-09-01,53.7,53.21
70218,17383,C0274,2025-12-31,62.1,75.79
70219,17384,C0337,2024-04-28,23.7,29.22
70220,17384,C0128,2025-02-14,79.9,62.43
70221,17384,C0497,2026-02-18,5.9,4.64
70222,17385,C0060,2025-12-01,32.7,51.83
70223,17385,C0347,2026-01-04,50.7,31.49
70224,17386,C0486,2024-07-03,32.8,39.03
70225,17386,C0289,2025-03-27,38.4,43.65
70226,17386,C0404,2025-06-09,16.9,22.8
70227,17386,C0415,2026-06-13,17.8,17.63
70228,17387,C0405,2023-09-16,69.6,51.54
70229,17387,C0327,2023-12-08,76.2,79.4
70230,17387,C0198,2024-06-24,31.6,42.69
70231,17387,C0167,2024-06-24,56.7,76.62
70232,17387,C0094,2024-12-18,69.9,64.73
70233,17387,C0170,2025-05-30,61.1,66.4
70234,17387,C0235,2025-07-10,66.4,64.42
70235,17387,C0416,2025-08-02,14.4,15.98
70236,17387,C0423,2026-01-15,35.3,32.06
70237,17388,C0309,2025-08-18,75.3,78.45
70238,17388,C0215,2026-05-06,60.6,44.22
70239,17389,C0125,2025-05-05,10.2,8.9
70240,17389,C0130,2026-05-26,37.1,43.18
70241,17390,C0170,2024-11-08,54.0,58.74
70242,17390,C0485,2024-11-13,35.5,61.23
70243,17390,C0204,2025-01-25,37.6,35.46
70244,17390,C0296,2025-05-11,42.9,42.87
70245,17390,C0325,2025-06-02,30.3,32.61
70246,17392,C0141,2024-03-21,4.8,3.0
70247,17392,C0216,2024-04-18,35.4,36.17
70248,17392,C0037,2026-02-19,36.2,29.89
70249,17393,C0145,2025-12-17,35.1,29.77
70250,17393,C0418,2026-01-13,55.2,51.59
70251,17393,C0063,2026-04-07,48.0,42.83
70252,17394,C0075,2024-11-04,40.2,27.56
70253,17394,C0344,2024-12-17,27.6,23.17
70254,17394,C0110,2025-08-14,23.3,28.81
70255,17394,C0369,2025-12-11,27.2,59.04
70256,17394,C0089,2025-12-25,75.4,58.9
70257,17394,C0058,2026-02-14,11.1,10.0
70258,17397,C0298,2026-05-03,58.5,49.61
70259,17397,C0037,2026-06-21,64.7,53.51
70260,17398,C0015,2024-10-14,16.2,14.43
70261,17398,C0175,2025-06-09,4.8,3.0
70262,17398,C0373,2025-09-20,33.1,43.56
70263,17399,C0052,2025-10-11,7.0,13.82
70264,17400,C0035,2024-03-26,14.1,26.06
70265,17400,C0064,2024-04-30,78.0,64.46
70266,17400,C0016,2025-01-12,99.4,62.15
70267,17400,C0285,2025-02-17,64.2,62.33
70268,17400,C0495,2025-08-10,26.9,24.41
70269,17400,C0444,2026-03-16,41.5,51.9
70270,17401,C0070,2025-07-14,42.2,40.94
70271,17401,C0168,2025-08-26,63.0,42.56
70272,17401,C0321,2025-10-14,52.7,59.84
70273,17401,C0221,2025-12-05,109.1,70.82
70274,17401,C0243,2026-04-02,102.4,86.78
70275,17401,C0423,2026-06-11,62.9,57.19
70276,17402,C0384,2024-01-22,26.4,23.12
70277,17402,C0305,2024-08-26,34.2,40.28
70278,17402,C0219,2025-03-13,22.6,37.08
70279,17402,C0152,2025-05-09,29.9,37.43
70280,17403,C0013,2025-11-19,49.1,33.42
70281,17403,C0493,2026-03-04,20.9,25.51
70282,17403,C0117,2026-05-09,78.7,73.51
70283,17404,C0379,2025-11-14,22.0,24.4
70284,17405,C0044,2024-05-27,32.2,33.85
70285,17405,C0100,2025-03-30,27.2,27.51
70286,17405,C0319,2026-06-17,17.2,15.12
70287,17407,C0417,2023-11-18,54.9,63.06
70288,17407,C0450,2024-02-21,36.5,30.15
70289,17407,C0028,2024-03-16,79.1,55.71
70290,17407,C0129,2024-04-09,41.4,53.72
70291,17407,C0036,2024-05-02,88.9,83.86
70292,17407,C0407,2024-05-03,49.6,71.95
70293,17407,C0136,2024-11-25,71.0,70.26
70294,17407,C0206,2025-03-13,100.6,82.5
70295,17407,C0164,2025-03-23,62.4,52.88
70296,17407,C0016,2025-07-21,160.0,100.0
70297,17407,C0466,2025-08-17,82.7,68.32
70298,17407,C0201,2026-02-01,101.5,70.03
70299,17407,C0003,2026-02-05,92.5,75.2
70300,17408,C0285,2026-01-08,46.9,45.53
70301,17408,C0127,2026-02-16,130.9,94.14
70302,17408,C0217,2026-03-14,140.6,94.39
70303,17408,C0139,2026-06-18,87.3,83.11
70304,17409,C0314,2026-02-27,26.9,47.18
70305,17409,C0047,2026-06-16,25.1,31.33
70306,17410,C0120,2024-06-12,63.4,68.86
70307,17410,C0126,2025-08-12,71.5,66.82
70308,17410,C0495,2025-09-30,25.1,22.82
70309,17412,C0080,2026-06-14,61.7,56.56
70310,17413,C0149,2024-02-18,25.9,32.32
70311,17413,C0396,2024-08-22,54.6,38.43
70312,17413,C0031,2025-06-12,23.3,25.61
70313,17413,C0043,2025-10-31,13.4,15.24
70314,17413,C0389,2026-01-29,36.6,27.94
70315,17414,C0191,2024-04-07,85.7,74.48
70316,17414,C0471,2024-07-13,73.5,63.95
70317,17414,C0055,2024-11-28,39.0,50.66
70318,17414,C0192,2024-12-16,29.2,63.43
70319,17414,C0402,2025-02-28,29.1,44.03
70320,17414,C0127,2025-06-28,45.6,32.8
70321,17414,C0405,2025-07-27,62.5,46.33
70322,17414,C0027,2026-01-19,52.9,44.1
70323,17415,C0498,2024-07-01,48.3,50.28
70324,17415,C0435,2024-07-21,38.3,30.19
70325,17415,C0409,2024-11-06,41.2,58.09
70326,17415,C0178,2025-02-11,86.8,56.02
70327,17415,C0042,2025-04-28,117.8,98.16
70328,17415,C0092,2025-07-13,54.0,50.98
70329,17415,C0287,2025-09-26,4.2,3.0
70330,17415,C0347,2025-09-29,141.6,87.97
70331,17415,C0052,2026-02-17,20.0,39.15
70332,17415,C0035,2026-02-22,17.5,32.37
70333,17416,C0281,2024-12-23,30.8,29.33
70334,17416,C0380,2025-06-02,98.5,75.75
70335,17416,C0297,2025-06-20,53.8,46.76
70336,17416,C0174,2025-12-24,84.0,53.82
70337,17416,C0189,2026-03-06,6.4,5.77
70338,17416,C0073,2026-06-03,72.2,67.49
70339,17417,C0062,2024-06-10,77.2,45.14
70340,17417,C0030,2024-10-09,60.5,65.76
70341,17417,C0044,2025-06-15,54.5,57.39
70342,17417,C0154,2025-07-19,49.9,40.87
